#quick,cg_local
16384
16136,129
16137,123
16138,135
16139,137
16140,136
16141,138
16142,138
16143,141
16144,122
16145,123
16146,123
16147,137
16148,135
16149,138
16150,124
16151,141
16152,135
16153,124
16154,138
16155,141
16156,145
16157,147
16158,147
16159,150
16160,129
16161,135
16162,123
16163,137
16164,136
16165,145
16166,137
16167,146
16168,131
16169,124
16170,124
16171,139
16172,140
16173,147
16174,141
16175,148
16176,123
16177,124
16178,130
16179,139
16180,138
16181,147
16182,139
16183,148
16184,124
16185,125
16186,139
16187,142
16188,147
16189,151
16190,148
16191,152
16192,129
16193,123
16194,135
16195,137
16196,131
16197,124
16198,124
16199,139
16200,136
16201,137
16202,145
16203,146
16204,140
16205,141
16206,147
16207,148
16208,123
16209,130
16210,124
16211,139
16212,124
16213,139
16214,125
16215,142
16216,138
16217,139
16218,147
16219,148
16220,147
16221,148
16222,151
16223,152
16224,136
16225,138
16226,138
16227,141
16228,140
16229,147
16230,141
16231,148
16232,140
16233,141
16234,147
16235,148
16236,143
16237,150
16238,150
16239,152
16240,137
16241,139
16242,139
16243,142
16244,141
16245,148
16246,142
16247,149
16248,141
16249,142
16250,148
16251,149
16252,150
16253,152
16254,152
16255,153
16256,122
16257,123
16258,123
16259,137
16260,123
16261,124
16262,130
16263,139
16264,123
16265,130
16266,124
16267,139
16268,137
16269,139
16270,139
16271,142
16272,133
16273,137
16274,137
16275,146
16276,137
16277,141
16278,139
16279,148
16280,137
16281,139
16282,141
16283,148
16284,146
16285,148
16286,148
16287,152
16288,135
16289,138
16290,124
16291,141
16292,138
16293,147
16294,139
16295,148
16296,124
16297,139
16298,125
16299,142
16300,141
16301,148
16302,142
16303,149
16304,137
16305,141
16306,139
16307,148
16308,141
16309,150
16310,142
16311,152
16312,139
16313,142
16314,142
16315,149
16316,148
16317,152
16318,149
16319,153
16320,135
16321,124
16322,138
16323,141
16324,124
16325,125
16326,139
16327,142
16328,138
16329,139
16330,147
16331,148
16332,141
16333,142
16334,148
16335,149
16336,137
16337,139
16338,141
16339,148
16340,139
16341,142
16342,142
16343,149
16344,141
16345,142
16346,150
16347,152
16348,148
16349,149
16350,152
16351,153
16352,145
16353,147
16354,147
16355,150
16356,147
16357,151
16358,148
16359,152
16360,147
16361,148
16362,151
16363,152
16364,150
16365,152
16366,152
16367,153
16368,146
16369,148
16370,148
16371,152
16372,148
16373,152
16374,149
16375,153
16376,148
16377,149
16378,152
16379,153
16380,152
16381,153
16382,153
16383,154
#cg_local,cg_global
155
0,3872
1,6656
2,6720
3,7680
4,7952
5,8104
6,10592
7,12032
8,12928
9,12931
10,14560
11,14728
12,15104
13,15168
14,15169
15,15200
16,15201
17,15232
18,15240
19,15242
20,15243
21,15584
22,15856
23,16096
24,16128
25,16256
26,16288
27,16289
28,16320
29,16352
30,16353
31,16370
32,16384
33,16416
34,16417
35,23040
36,23104
37,23137
38,23320
39,24064
40,24336
41,24576
42,24832
43,24833
44,24852
45,24864
46,24865
47,25088
48,25092
49,25095
50,25872
51,26116
52,26976
53,27050
54,27424
55,27425
56,28072
57,28322
58,28416
59,28448
60,28449
61,28672
62,28896
63,28897
64,29184
65,29188
66,29252
67,29312
68,29315
69,29316
70,29320
71,29324
72,29327
73,29440
74,29441
75,29460
76,29461
77,29472
78,29473
79,30212
80,30436
81,30480
82,30484
83,30548
84,30644
85,30720
86,30944
87,31216
88,31224
89,31232
90,31236
91,31394
92,31488
93,31489
94,31504
95,31507
96,31508
97,31520
98,31521
99,31552
100,31553
101,31568
102,31570
103,31571
104,31576
105,31580
106,31583
107,31584
108,31585
109,31616
110,31624
111,31627
112,31648
113,31649
114,31656
115,31657
116,31658
117,31659
118,31664
119,31667
120,31668
121,31744
122,31968
123,32168
124,32240
125,32248
126,32256
127,32260
128,32512
129,32528
130,32531
131,32532
132,32544
133,32545
134,32640
135,32648
136,32672
137,32673
138,32680
139,32681
140,32688
141,32690
142,32691
143,32692
144,32704
145,32736
146,32737
147,32752
148,32754
149,32755
150,32756
151,32760
152,32764
153,32766
154,32767
#cg_local,amount_of_quicks,quicks
155
0,20,912,1424,1680,1808,1920,2160,2188,4208,4355,6192,6224,6240,8332,8451,10252,10372,10376,12291,12545,12546
1,36,48,80,132,136,144,257,258,272,384,528,640,768,1040,1152,1280,2052,2056,2064,2080,2112,2176,4097,4098,4112,4128,4160,4352,6144,8193,8194,8196,8200,8320,8448,10240,12288
2,24,656,784,896,1168,1296,1408,2096,2128,2180,2184,4144,4176,4353,4354,6176,6208,8324,8328,8449,8450,10244,10248,12289,12290
3,16,560,644,769,1104,1160,1282,2084,2120,2192,4129,4162,4368,8197,8202,8576,14336
4,144,696,724,818,849,902,905,1208,1236,1330,1361,1414,1417,2232,2260,2354,2385,2438,2441,2616,2648,2712,2756,2760,2768,2840,2864,2948,3008,3124,3156,3220,3236,3240,3248,3348,3408,3464,3488,4280,4308,4402,4433,4486,4489,4658,4690,4754,4784,4882,4929,4930,4944,4993,5056,5169,5201,5265,5328,5393,5409,5410,5424,5506,5536,6182,6185,6214,6217,6278,6281,6308,6344,6406,6409,6433,6466,6848,6976,7328,7456,8376,8404,8498,8529,8582,8585,8838,8842,8850,8852,8969,8970,8977,8984,9090,9096,9349,9353,9361,9368,9477,9478,9490,9492,9601,9604,10278,10282,10290,10292,10309,10313,10321,10328,10501,10506,10530,10561,10776,11016,11284,11524,12329,12330,12337,12344,12357,12358,12370,12372,12421,12426,12456,12484,12818,12930,13329,13441,14342,14345,14370,14376,14401,14404
5,192,2780,2808,2874,2930,2958,3000,3014,3028,3260,3316,3413,3441,3469,3497,3512,3540,3768,3796,3896,3924,4008,4036,4794,4856,4947,4978,5003,5042,5065,5073,5333,5364,5427,5489,5511,5542,5554,5585,5810,5841,5938,5969,6050,6081,6318,6349,6443,6471,6566,6569,6598,6601,6840,6857,6872,6888,6962,6982,6994,7010,7046,7049,7105,7106,7108,7112,7334,7348,7380,7396,7465,7473,7505,7521,7558,7561,7585,7586,7588,7592,8918,8924,9043,9049,9099,9102,9110,9113,9401,9404,9523,9526,9607,9613,9622,9625,9878,9881,10006,10009,10118,10121,10358,10361,10539,10550,10554,10567,10581,10585,10841,10844,10964,10968,11022,11033,11034,11050,11058,11064,11089,11096,11142,11146,11318,11324,11444,11448,11533,11541,11542,11570,11572,11589,11601,11604,11653,11657,12406,12409,12462,12473,12474,12493,12501,12502,12883,12886,12939,12950,12954,12970,12978,12984,13010,13012,13137,13138,13193,13194,13363,13369,13447,13461,13465,13489,13496,13509,13521,13524,13617,13618,13701,13702,14379,14382,14390,14393,14407,14413,14422,14425,14438,14441,14502,14506,14533,14537,14633,14634,14661,14662
6,120,664,720,786,848,898,904,1172,1200,1297,1328,1409,1412,2104,2132,2216,2244,2310,2313,2338,2352,2369,2384,2436,2440,2640,2696,2824,2832,2880,2944,3120,3204,3332,3344,3360,3456,4146,4177,4230,4233,4264,4272,4292,4304,4386,4417,4481,4482,4688,4738,4752,4800,4866,4992,5168,5249,5264,5280,5377,5504,6178,6184,6209,6212,6276,6280,6304,6336,6401,6402,6432,6464,8242,8248,8273,8276,8326,8329,8340,8344,8454,8457,8465,8466,8722,8728,8840,8848,8962,8976,9233,9236,9348,9360,9473,9488,10246,10249,10260,10264,10280,10288,10308,10320,10497,10498,10500,10504,12294,12297,12305,12306,12322,12336,12353,12368,12417,12418,12420,12424
7,120,562,568,646,658,660,688,708,777,785,792,816,833,897,900,960,1105,1108,1161,1169,1176,1192,1232,1286,1298,1300,1314,1360,1410,1416,1440,2086,2098,2100,2121,2129,2136,2182,2185,2196,2200,2212,2224,2248,2256,2608,2632,2692,2704,3108,3152,3208,3216,4137,4145,4152,4166,4178,4180,4358,4361,4369,4370,4385,4400,4418,4432,4656,4674,4865,4880,5153,5200,5378,5392,6177,6180,6210,6216,6720,7200,8234,8261,8325,8330,8360,8388,8453,8458,8482,8513,8577,8578,8580,8584,8714,8836,8961,9088,9221,9352,9474,9600,10245,10250,10276,10312,10760,11268,12293,12298,12321,12354,12802,13313,14337,14338,14340,14344,14368,14400
8,96,50,56,81,84,134,137,148,152,168,176,196,208,262,265,273,274,290,304,321,336,385,386,388,392,530,536,642,704,776,832,1041,1044,1153,1184,1284,1312,2054,2057,2068,2072,2082,2113,2208,2240,2568,2576,2624,2688,3076,3088,3104,3200,4102,4105,4113,4114,4136,4164,4384,4416,4610,4624,4672,4864,5121,5136,5152,5376,6145,6146,6148,6152,8226,8232,8257,8260,8321,8322,8452,8456,8706,8712,8832,8960,9217,9220,9344,9472,10241,10242,10272,10304,12292,12296,12320,12352
9,24,2896,2952,3376,3460,4816,4994,5296,5505,6312,6340,6434,6465,8856,8978,9364,9489,10296,10324,10502,10505,12338,12369,12422,12425
10,144,914,920,976,1425,1428,1456,1684,1688,1712,1744,1809,1810,1840,1872,1921,1922,1924,1928,2164,2168,2220,2252,2342,2377,2416,2444,2672,2700,2825,2881,2888,2960,3184,3212,3334,3362,3364,3472,3856,3968,4209,4210,4265,4294,4336,4387,4419,4483,4720,4742,4802,4804,4867,5008,5232,5257,5281,5288,5379,5520,5776,6016,6194,6200,6225,6228,6241,6242,6244,6248,6284,6320,6352,6368,6403,6448,6480,6496,6736,7216,8250,8277,8333,8334,8348,8455,8459,8467,8730,8754,8760,8844,8963,9104,9237,9297,9300,9356,9475,9616,9872,10000,10253,10254,10268,10284,10316,10352,10374,10377,10388,10392,10408,10436,10499,10508,10628,10632,10888,11396,12295,12299,12307,12323,12355,12400,12419,12428,12550,12553,12561,12562,12578,12609,12673,12674,13058,13569,14384,14416,14468,14472,14593,14594
11,144,728,850,906,1204,1329,1413,2345,2346,2360,2373,2374,2388,2472,2500,2644,2728,2822,2826,2834,2850,2856,2882,2884,2946,3128,3268,3333,3337,3345,3361,3368,3393,3396,3457,4262,4266,4274,4293,4297,4305,4514,4545,4689,4745,4746,4760,4770,4776,4801,4808,4898,5000,5170,5253,5254,5268,5282,5284,5313,5316,5441,5508,6186,6213,6306,6337,6440,6468,6529,6530,6532,6536,6560,6592,6792,6914,7040,7300,7425,7552,8246,8249,8278,8281,8342,8345,8470,8473,8726,8729,8785,8786,8788,8792,8841,8912,8966,9040,9238,9241,9265,9266,9268,9272,9350,9392,9481,9520,10262,10265,10281,10310,10513,10514,10516,10520,10536,10544,10564,10576,10832,11010,11024,11312,11521,11536,12310,12313,12326,12361,12433,12434,12436,12440,12450,12464,12481,12496,12880,12936,12944,13360,13444,13456
12,120,54,57,86,89,150,153,166,170,178,180,197,201,209,216,278,281,297,298,305,312,325,326,338,340,389,394,418,424,449,452,534,537,674,705,808,836,1046,1049,1186,1217,1320,1348,2070,2073,2210,2241,2566,2570,2578,2580,2594,2626,2690,2720,3077,3081,3089,3096,3105,3137,3201,3264,4118,4121,4392,4420,4617,4618,4625,4632,4648,4680,4872,4896,5125,5126,5138,5140,5156,5188,5380,5440,6149,6154,6658,6664,7169,7172,8354,8385,8488,8516,8769,8770,8772,8776,8833,8896,8964,9024,9249,9250,9252,9256,9346,9376,9480,9504,10273,10306,10754,10816,11265,11296,12324,12360,12808,12864,13316,13344
13,72,662,690,793,824,961,964,1177,1233,1302,1364,1442,1448,2102,2137,2214,2228,2249,2264,2610,2694,2708,2736,3153,3209,3224,3280,4153,4182,4393,4401,4422,4434,4664,4873,4881,4912,5204,5382,5394,5456,6722,6728,7201,7204,8362,8389,8490,8517,8581,8586,8900,9025,9089,9092,9384,9506,9602,9608,10762,10824,11269,11300,12810,12866,13317,13345,14341,14346,14369,14372,14402,14408
14,84,2744,2772,2776,2866,2872,2950,3012,3252,3256,3284,3409,3412,3465,3496,4786,4792,4914,4945,4946,5001,5057,5329,5332,5425,5426,5457,5510,5538,6310,6345,6441,6470,6534,6537,6856,6978,7104,7332,7457,7584,8854,8916,8985,9041,9094,9097,9098,9369,9400,9494,9522,9605,9606,9609,10294,10329,10538,10546,10565,10577,10840,11018,11032,11316,11525,11540,12345,12374,12458,12472,12485,12500,12882,12938,12946,13361,13445,13457,14374,14377,14378,14405,14406,14409
15,84,670,754,795,888,963,972,1181,1265,1303,1396,1443,1452,2110,2141,2278,2281,2319,2403,2484,2520,3634,3665,3718,3721,3852,3936,4155,4183,4239,4332,4454,4457,4529,4562,5688,5716,5763,5856,5894,5897,6723,6732,6804,6929,7203,7212,7320,7442,8307,8316,8363,8391,8494,8525,8597,8602,9747,9756,9896,9924,10018,10049,10763,10856,10928,11137,11271,11364,11472,11650,12814,12898,13104,13188,13325,13409,13648,13704,14357,14362,14497,14530,14628,14664
16,96,2936,3020,3032,3444,3500,3508,3890,3921,3952,3974,3977,3980,4850,5059,5074,5361,5539,5553,5816,5844,5872,6019,6022,6025,6374,6377,6380,6499,6502,6505,6860,6868,6979,6993,7120,7340,7352,7459,7474,7600,8862,8987,9114,9373,9495,9621,9884,9912,9940,10003,10034,10065,10302,10333,10364,10511,10542,10573,10872,10936,11019,11145,11160,11380,11476,11527,11654,11668,12347,12375,12403,12431,12459,12487,12914,12942,13106,13190,13202,13425,13453,13649,13705,13713,14394,14421,14505,14520,14534,14548,14630,14642,14665,14673,14726,14729
17,24,182,217,313,342,426,453,2582,2722,3097,3265,4633,4904,5142,5444,6666,7173,8897,9028,9378,9512,10818,11297,12872,13348
18,84,729,854,938,1206,1337,1477,2361,2390,2474,2501,2646,2730,2838,2978,3129,3269,3353,3521,4278,4313,4522,4549,4697,4761,4906,5032,5174,5270,5445,5572,6533,6538,6698,6794,6818,6922,6952,7072,7237,7301,7361,7429,7492,7616,8374,8409,8505,8534,8905,8913,9030,9044,9382,9394,9513,9528,10545,10578,10774,10822,10834,11028,11074,11076,11289,11305,11313,11544,11553,11560,12468,12504,12825,12873,12888,12945,12993,13000,13334,13350,13364,13458,13474,13476
19,48,2902,2986,3385,3525,4825,5034,5302,5573,6570,6597,6826,6954,7050,7074,7080,7365,7493,7557,7617,7620,8921,9046,9398,9529,10553,10582,10838,11030,11078,11090,11092,11321,11545,11561,11569,11576,12470,12505,12889,12953,13001,13009,13016,13366,13462,13478,13490,13492
20,6,7082,7621,11094,11577,13017,13494
21,84,1716,1752,1841,1874,1925,1930,2676,2732,2854,2857,2885,2890,2962,3192,3276,3365,3370,3398,3401,3473,4721,4774,4777,4805,4810,4899,5016,5234,5285,5290,5318,5321,5443,5524,6245,6250,6322,6353,6456,6484,6531,6540,6624,8064,8758,8761,8789,8794,8845,8967,9168,9269,9274,9302,9305,9358,9483,9648,10285,10318,10390,10393,10515,10524,10608,10664,10692,12048,12327,12363,12435,12444,12528,12566,12569,12706,12737,13968,14928,14984,15106,15408,15492,15617
22,216,2812,2934,2990,3002,3030,3324,3449,3513,3533,3541,3772,3804,3828,3832,3897,3926,4010,4037,4857,4979,5035,5050,5081,5366,5491,5558,5575,5589,5814,5849,5939,5971,6001,6002,6058,6085,6571,6574,6599,6605,6830,6842,6873,6890,6955,6970,6998,7018,7051,7054,7078,7081,7090,7096,7109,7114,7138,7144,7350,7373,7381,7397,7481,7495,7509,7525,7559,7565,7589,7594,7622,7625,7633,7636,7649,7652,8098,8104,8129,8132,8925,9047,9103,9174,9177,9406,9531,9615,9654,9657,9910,9945,10041,10070,10119,10123,10125,10126,10555,10583,10614,10617,10846,10870,10966,10969,11038,11062,11065,11079,11086,11091,11093,11098,11100,11122,11158,11178,11206,11220,11325,11385,11446,11449,11549,11563,11565,11571,11573,11578,11580,11606,11609,11633,11673,11689,11704,11717,12054,12057,12088,12116,12478,12509,12534,12537,12891,12921,12955,12982,12985,13003,13005,13011,13013,13018,13020,13048,13142,13145,13209,13226,13257,13265,13367,13430,13463,13479,13486,13491,13493,13498,13500,13526,13529,13556,13622,13625,13718,13734,13746,13765,13974,13977,14002,14033,14383,14415,14439,14443,14445,14446,14518,14553,14649,14678,14762,14789,14934,14937,15018,15049,15064,15146,15174,15186,15242,15414,15417,15526,15540,15557,15657,15665,15685,15749
23,192,1718,1753,1849,1878,1962,1989,2678,2734,2746,2748,2774,2777,2804,2870,2873,2966,2982,2994,3013,3193,3254,3257,3277,3285,3292,3320,3414,3417,3481,3498,3529,3537,3764,3800,4729,4790,4793,4907,4915,4922,4950,4953,4977,5017,5033,5048,5061,5238,5334,5337,5430,5433,5447,5459,5461,5490,5526,5546,5574,5588,5937,5970,6326,6361,6457,6486,6535,6539,6541,6542,6762,6822,6834,6858,6953,6968,6986,7136,7269,7333,7369,7377,7461,7494,7508,7648,8096,8128,8886,8909,8917,9017,9031,9045,9095,9101,9130,9158,9161,9169,9172,9390,9402,9433,9515,9530,9558,9611,9614,9638,9641,9650,9656,9669,10117,10122,10422,10457,10547,10579,10609,10610,10666,10693,10806,10830,10842,10902,11036,11077,11082,11204,11309,11317,11353,11417,11548,11557,11562,11688,12052,12056,12476,12508,12532,12536,12601,12630,12714,12741,12857,12875,12890,12947,12997,13002,13081,13249,13351,13365,13398,13459,13477,13482,13590,13730,13969,13970,14375,14381,14411,14414,14437,14442,14890,14918,14921,14930,14936,14986,15048,15114,15170,15398,15401,15409,15412,15429,15493,15524,15621,15649
24,72,566,569,678,692,709,809,817,837,901,1110,1113,1194,1225,1240,1322,1350,1362,1418,2198,2201,2226,2257,2598,2612,2634,2706,2724,3109,3145,3160,3217,3272,4374,4377,4408,4436,4649,4657,4682,4888,4897,5157,5190,5202,5396,5442,6181,6218,8610,8616,8641,8644,8773,8778,8837,8965,9152,9253,9258,9354,9482,9632,10277,10314,12325,12362,14850,14856,14912,15361,15364,15392
25,56,694,825,965,1241,1366,1450,2230,2265,2614,2710,2726,2738,2740,3161,3225,3273,3281,3288,4409,4438,4665,4889,4905,4913,4920,5206,5398,5446,5458,5460,6730,7205,8618,8645,8901,9029,9093,9153,9156,9386,9514,9610,9634,9640,10826,11301,12874,13349,14373,14410,14858,14914,14920,15365,15393,15396
26,192,702,758,827,889,950,953,967,973,981,1245,1273,1367,1398,1451,1454,1466,1494,1497,2238,2269,2294,2297,2419,2447,2486,2521,2622,2718,2790,2802,2996,3165,3229,3305,3313,3544,3638,3673,3734,3737,3750,3762,3785,3793,3868,4064,4348,4411,4439,4470,4473,4495,4537,4566,4667,4891,4969,4984,5041,5207,5399,5478,5492,5586,5689,5718,5779,5910,5913,5929,5944,5958,5972,6112,6287,6415,6710,6713,6731,6734,6746,6806,6836,6937,6961,7207,7213,7221,7254,7257,7321,7384,7446,7506,7904,8032,8444,8563,8619,8622,8634,8647,8653,8661,8903,9037,9109,9155,9164,9387,9518,9626,9635,9644,9875,9898,9925,10012,10026,10053,10146,10152,10177,10180,10355,10595,10827,10858,10918,10930,10932,10949,10954,11141,11201,11303,11365,11429,11434,11465,11473,11480,11658,11682,11804,12044,12412,12524,12878,12906,13097,13105,13112,13125,13130,13189,13252,13357,13413,13605,13610,13638,13650,13652,13706,13736,13843,13955,14389,14426,14501,14538,14629,14666,14859,14862,14874,14915,14924,14946,14952,15042,15176,15367,15373,15381,15395,15404,15457,15460,15521,15652
27,216,1974,1977,1978,2005,2006,2009,2937,3021,3033,3446,3502,3510,3894,3929,3990,3993,3996,4006,4018,4020,4041,4049,4056,4080,4854,5063,5078,5369,5547,5561,5817,5846,6035,6038,6041,6057,6065,6072,6086,6098,6100,6128,6390,6393,6396,6515,6518,6521,6774,6777,6778,6862,6870,6886,6898,6900,6987,7001,7017,7025,7032,7152,7285,7286,7289,7341,7353,7401,7409,7416,7463,7478,7526,7538,7540,7664,7920,8048,8112,8144,8894,9019,9146,9437,9559,9685,9914,9941,10042,10069,10131,10133,10138,10140,10162,10168,10193,10196,10430,10461,10492,10639,10670,10701,10814,10874,10910,10926,10938,10940,10957,10958,11083,11085,11149,11164,11209,11212,11357,11381,11421,11437,11438,11469,11477,11484,11559,11566,11662,11676,11686,11692,11932,12172,12180,12184,12603,12631,12659,12687,12715,12743,12859,12922,12999,13006,13083,13099,13107,13114,13127,13131,13191,13203,13251,13254,13399,13429,13483,13485,13591,13607,13611,13639,13651,13653,13707,13715,13731,13737,14099,14211,14225,14226,14451,14453,14458,14460,14479,14509,14524,14542,14556,14572,14580,14584,14607,14631,14643,14667,14675,14691,14705,14706,14727,14731,14733,14734,14906,14962,14968,14990,15046,15052,15115,15171,15177,15445,15473,15476,15501,15529,15532,15623,15651,15654
